Group ID	Poc ortholog	Poc chrom	Poc start	Poc stop	Pow ortholog	Pow chrom	Pow start	Pow stop
OG6_532934	PocGH01_09053800	PocGH01_09_v2	1855584	1861465	POWCR01_090048900	LT594513	1905811	1912650
OG6_111522	PocGH01_09053900	PocGH01_09_v2	1862859	1863515	POWCR01_090049000	LT594513	1914063	1914719
OG6_101432	PocGH01_09054000	PocGH01_09_v2	1865283	1869611	POWCR01_090049100	LT594513	1916479	1920879
OG6_533746	PocGH01_10010200	PocGH01_10_v2	4935	8219	POWCR01_100005700	LT594514	31987	35235
OG6_532594	PocGH01_10010300	PocGH01_10_v2	8824	10316	POWCR01_100005800	LT594514	35767	37301
OG6_101089	PocGH01_10010400	PocGH01_10_v2	11497	12138	POWCR01_100005900	LT594514	38318	38959
OG6_137145	PocGH01_10010600	PocGH01_10_v2	23205	25199	POWCR01_100006100	LT594514	49994	51988
OG6_116733	PocGH01_10010700	PocGH01_10_v2	27006	34895	POWCR01_100006200	LT594514	53790	61694
OG6_146158	PocGH01_10010800	PocGH01_10_v2	35566	38071	POWCR01_100006300	LT594514	62400	64942
OG6_532532	PocGH01_10011200	PocGH01_10_v2	45255	48918	POWCR01_100006600	LT594514	72376	76008
OG6_532676	PocGH01_10011300	PocGH01_10_v2	50112	54557	POWCR01_100006700	LT594514	77284	81768
OG6_103098	PocGH01_10011600	PocGH01_10_v2	65638	66472	POWCR01_100007000	LT594514	92499	93342
OG6_532827	PocGH01_10011700	PocGH01_10_v2	69054	69314	POWCR01_100007100	LT594514	95933	96193
OG6_132945	PocGH01_10011800	PocGH01_10_v2	72936	74370	POWCR01_100007200	LT594514	99753	101264
OG6_532457	PocGH01_10011900	PocGH01_10_v2	76226	80839	POWCR01_100007300	LT594514	103646	108388
OG6_121753	PocGH01_10012000	PocGH01_10_v2	82966	85839	POWCR01_100007400	LT594514	110612	113542
OG6_101211	PocGH01_10012200	PocGH01_10_v2	87827	89031	POWCR01_100007600	LT594514	115662	116880
OG6_532682	PocGH01_10012300	PocGH01_10_v2	90786	96987	POWCR01_100007700	LT594514	118565	124824
OG6_111666	PocGH01_10012400	PocGH01_10_v2	98971	100018	POWCR01_100007800	LT594514	127111	128142
OG6_129771	PocGH01_10012500	PocGH01_10_v2	103784	104520	POWCR01_100007900	LT594514	132185	132921
OG6_103304	PocGH01_10012600	PocGH01_10_v2	106011	108149	POWCR01_100008000	LT594514	134506	136644
OG6_533194	PocGH01_10012800	PocGH01_10_v2	113011	114567	POWCR01_100008100	LT594514	141502	143058
OG6_102285	PocGH01_10012900	PocGH01_10_v2	116103	116711	POWCR01_100008200	LT594514	144712	145320
OG6_533111	PocGH01_10013000	PocGH01_10_v2	117777	118070	POWCR01_100008300	LT594514	146407	146700
OG6_102492	PocGH01_10013100	PocGH01_10_v2	118438	120858	POWCR01_100008400	LT594514	147069	149449
OG6_533156	PocGH01_10013300	PocGH01_10_v2	128820	130478	POWCR01_100008600	LT594514	157593	159257
OG6_102060	PocGH01_10013400	PocGH01_10_v2	132068	133882	POWCR01_100008700	LT594514	160825	162617
OG6_100684	PocGH01_10013500	PocGH01_10_v2	135682	139674	POWCR01_100008800	LT594514	164651	168635
OG6_102572	PocGH01_10013600	PocGH01_10_v2	140949	141323	POWCR01_100008900	LT594514	170027	170401
OG6_103442	PocGH01_10013700	PocGH01_10_v2	141783	143726	POWCR01_100009000	LT594514	170905	172848
OG6_104991	PocGH01_10014100	PocGH01_10_v2	153633	155475	POWCR01_100009400	LT594514	183294	185123
OG6r20_116746	PocGH01_10014200	PocGH01_10_v2	157881	158423	POWCR01_100009500	LT594514	187597	188139
OG6_124490	PocGH01_10014300	PocGH01_10_v2	160870	163082	POWCR01_100009600	LT594514	190536	192767
OG6_101892	PocGH01_10014400	PocGH01_10_v2	164818	167240	POWCR01_100009700	LT594514	194472	196874
OG6_101934	PocGH01_10014500	PocGH01_10_v2	169191	170272	POWCR01_100009800	LT594514	198716	199903
OG6_101598	PocGH01_10014600	PocGH01_10_v2	172296	175376	POWCR01_100009900	LT594514	202276	205369
OG6_102210	PocGH01_10014700	PocGH01_10_v2	175795	176858	POWCR01_100010000	LT594514	205809	206880
OG6_532369	PocGH01_10014800	PocGH01_10_v2	178533	179306	POWCR01_100010100	LT594514	208594	209367
OG6_115141	PocGH01_10014900	PocGH01_10_v2	180573	182519	POWCR01_100010200	LT594514	210717	212642
OG6r20_101138	PocGH01_10015000	PocGH01_10_v2	183251	183676	POWCR01_100010300	LT594514	213761	214186
OG6_162971	PocGH01_10015100	PocGH01_10_v2	186047	189641	POWCR01_100010400	LT594514	216611	220279
OG6_171452	PocGH01_10015200	PocGH01_10_v2	191065	192297	POWCR01_100010500	LT594514	221775	222926
OG6_102834	PocGH01_10015300	PocGH01_10_v2	193838	194806	POWCR01_100010600	LT594514	224551	225519
OG6_100831	PocGH01_10015400	PocGH01_10_v2	196834	199011	POWCR01_100010700	LT594514	227665	229869
OG6_532791	PocGH01_10015600	PocGH01_10_v2	202107	204167	POWCR01_100010900	LT594514	233186	235246
OG6_532411	PocGH01_10015800	PocGH01_10_v2	208101	209003	POWCR01_100011100	LT594514	239236	240138
OG6_215329	PocGH01_10015900	PocGH01_10_v2	210730	211992	POWCR01_100011200	LT594514	241915	243181
OG6_102998	PocGH01_10016000	PocGH01_10_v2	212811	214046	POWCR01_100011300	LT594514	244001	245247
OG6_104214	PocGH01_10016100	PocGH01_10_v2	215100	219770	POWCR01_100011400	LT594514	246318	251315
OG6_101476	PocGH01_10016200	PocGH01_10_v2	220600	221946	POWCR01_100011500	LT594514	252248	253594
OG6_532427	PocGH01_10016300	PocGH01_10_v2	225422	226954	POWCR01_100011600	LT594514	257235	258731
OG6_102062	PocGH01_10016400	PocGH01_10_v2	228271	233588	POWCR01_100011700	LT594514	260491	264945
OG6_110149	PocGH01_10016900	PocGH01_10_v2	256039	258713	POWCR01_100012100	LT594514	288660	291350
OG6_145313	PocGH01_10017000	PocGH01_10_v2	260547	260969	POWCR01_100012200	LT594514	293127	293549
OG6_532524	PocGH01_10017200	PocGH01_10_v2	264270	264635	POWCR01_100012400	LT594514	296819	297184
OG6_102018	PocGH01_10017300	PocGH01_10_v2	266975	268072	POWCR01_100012500	LT594514	299706	300803
OG6_533461	PocGH01_10017400	PocGH01_10_v2	269427	270665	POWCR01_100012600	LT594514	302185	303426
OG6_533290	PocGH01_10017500	PocGH01_10_v2	272715	273629	POWCR01_100012700	LT594514	305375	306332
OG6_532661	PocGH01_10017600	PocGH01_10_v2	274327	277887	POWCR01_100012800	LT594514	307029	310631
OG6_101397	PocGH01_10017700	PocGH01_10_v2	280471	283842	POWCR01_100012900	LT594514	313218	316589
OG6_100775	PocGH01_10017900	PocGH01_10_v2	291243	293432	POWCR01_100013100	LT594514	324523	326670
OG6_532447	PocGH01_10018000	PocGH01_10_v2	299152	303324	POWCR01_100013200	LT594514	331781	335982
OG6_171412	PocGH01_10018100	PocGH01_10_v2	304574	306181	POWCR01_100013300	LT594514	337157	338732
OG6_115802	PocGH01_10018200	PocGH01_10_v2	307108	308380	POWCR01_100013400	LT594514	339662	340952
OG6_149550	PocGH01_10018400	PocGH01_10_v2	314338	315109	POWCR01_100013600	LT594514	346874	347646
OG6_532612	PocGH01_10018500	PocGH01_10_v2	315550	318698	POWCR01_100013700	LT594514	348090	351234
OG6_102381	PocGH01_10018600	PocGH01_10_v2	320238	322022	POWCR01_100013800	LT594514	352859	354603
OG6_102341	PocGH01_10018900	PocGH01_10_v2	342059	342808	POWCR01_100014200	LT594514	374820	375577
OG6_102190	PocGH01_10019400	PocGH01_10_v2	382831	385214	POWCR01_100014700	LT594514	416969	418420
OG6_146130	PocGH01_10019500	PocGH01_10_v2	385766	386629	POWCR01_100014800	LT594514	418981	419854
OG6_532759	PocGH01_10019600	PocGH01_10_v2	388896	391187	POWCR01_100014900	LT594514	422155	424482
OG6_533633	PocGH01_10019700	PocGH01_10_v2	391626	392701	POWCR01_100015000	LT594514	424989	426106
OG6_101377	PocGH01_10019900	PocGH01_10_v2	400836	403940	POWCR01_100015200	LT594514	434139	437247
OG6_105046	PocGH01_10020000	PocGH01_10_v2	405043	407529	POWCR01_100015300	LT594514	438327	440816
OG6_533325	PocGH01_10020100	PocGH01_10_v2	409796	410107	POWCR01_100015400	LT594514	443027	443338
OG6_155426	PocGH01_10020300	PocGH01_10_v2	413086	414645	POWCR01_100015600	LT594514	446271	447833
OG6_160727	PocGH01_10020500	PocGH01_10_v2	421099	422085	POWCR01_100015800	LT594514	454606	455592
OG6_532351	PocGH01_10020600	PocGH01_10_v2	423472	428906	POWCR01_100015900	LT594514	457231	462735
OG6_100715	PocGH01_10020800	PocGH01_10_v2	432939	434372	POWCR01_100016100	LT594514	466851	468284
OG6_101771	PocGH01_10022100	PocGH01_10_v2	480268	487397	POWCR01_000177600	FLRJ01000610	57638	65053
OG6_100698	PocGH01_10022200	PocGH01_10_v2	489862	490422	POWCR01_000177500	FLRJ01000610	54436	55071
OG6_100711	PocGH01_10022400	PocGH01_10_v2	496188	497608	POWCR01_000177300	FLRJ01000610	47095	48547
OG6_142574	PocGH01_10022500	PocGH01_10_v2	498799	499173	POWCR01_000177200	FLRJ01000610	45475	45849
OG6_142634	PocGH01_10022600	PocGH01_10_v2	500735	501628	POWCR01_000177100	FLRJ01000610	43175	44068
OG6_179330	PocGH01_10022700	PocGH01_10_v2	504033	505217	POWCR01_000177000	FLRJ01000610	39327	40523
OG6_533749	PocGH01_10022800	PocGH01_10_v2	506535	508063	POWCR01_000176900	FLRJ01000610	36272	37865
OG6_104470	PocGH01_10022900	PocGH01_10_v2	511948	517430	POWCR01_000176800	FLRJ01000610	26722	32302
OG6_102395	PocGH01_10023000	PocGH01_10_v2	519596	523180	POWCR01_000176700	FLRJ01000610	20878	24468
OG6_102378	PocGH01_10023100	PocGH01_10_v2	527093	529768	POWCR01_000176600	FLRJ01000610	13989	16709
OG6_101636	PocGH01_10023200	PocGH01_10_v2	530646	531374	POWCR01_000176500	FLRJ01000610	12344	13072
OG6_101631	PocGH01_10023300	PocGH01_10_v2	532439	533759	POWCR01_000176400	FLRJ01000610	9891	11158
OG6_152008	PocGH01_10023400	PocGH01_10_v2	534693	535115	POWCR01_000176300	FLRJ01000610	8424	8846
OG6_103091	PocGH01_10023600	PocGH01_10_v2	540852	542674	POWCR01_000176100	FLRJ01000610	400	2249
OG6_119680	PocGH01_10023800	PocGH01_10_v2	547484	548233	POWCR01_000036600	FLRJ01000077	2862	3611
OG6_101924	PocGH01_10023900	PocGH01_10_v2	548700	550850	POWCR01_000036500	FLRJ01000077	201	2351
OG6_103032	PocGH01_10024000	PocGH01_10_v2	553824	554729	POWCR01_000144500	FLRJ01000477	16169	17074
OG6_109569	PocGH01_10024100	PocGH01_10_v2	556309	558510	POWCR01_000144400	FLRJ01000477	12199	14529
OG6_102309	PocGH01_10024200	PocGH01_10_v2	559840	563377	POWCR01_000144300	FLRJ01000477	7197	10726
OG6_532838	PocGH01_10024400	PocGH01_10_v2	572757	574706	POWCR01_000186800	FLRJ01000645	2052	4001
OG6_532340	PocGH01_10024500	PocGH01_10_v2	575568	577001	POWCR01_000186900	FLRJ01000645	4886	6358
OG6_100843	PocGH01_10024600	PocGH01_10_v2	578181	579177	POWCR01_000187000	FLRJ01000645	8143	9089
OG6_108357	PocGH01_10025100	PocGH01_10_v2	608440	610627	POWCR01_000107900	FLRJ01000343	6521	8845
OG6_102481	PocGH01_10025200	PocGH01_10_v2	612064	613131	POWCR01_000107800	FLRJ01000343	3915	5003
OG6_118027	PocGH01_10025300	PocGH01_10_v2	613371	615023	POWCR01_000107700	FLRJ01000343	1880	3532
OG6_100266	PocGH01_10025400	PocGH01_10_v2	617519	618529	POWCR01_000094000	FLRJ01000294	275	1318
OG6_156433	PocGH01_10025500	PocGH01_10_v2	619792	622538	POWCR01_000094100	FLRJ01000294	2614	5794
OG6_103994	PocGH01_10025700	PocGH01_10_v2	628910	629185	POWCR01_000094300	FLRJ01000294	12528	12803
OG6_132446	PocGH01_10025800	PocGH01_10_v2	632841	634220	POWCR01_000094400	FLRJ01000294	16411	17790
OG6_533562	PocGH01_10025900	PocGH01_10_v2	636003	641008	POWCR01_000094500	FLRJ01000294	19747	24914
OG6_145485	PocGH01_10026100	PocGH01_10_v2	648418	651489	POWCR01_000094700	FLRJ01000294	32582	35674
OG6_101850	PocGH01_10026200	PocGH01_10_v2	653619	659045	POWCR01_000094800	FLRJ01000294	38059	43701
OG6_101864	PocGH01_10026400	PocGH01_10_v2	661843	663607	POWCR01_000095000	FLRJ01000294	46681	48403
OG6_106961	PocGH01_10026500	PocGH01_10_v2	665172	667490	POWCR01_000095100	FLRJ01000294	49629	52196
OG6_138035	PocGH01_10026700	PocGH01_10_v2	671825	674227	POWCR01_000095300	FLRJ01000294	56536	59265
OG6_101105	PocGH01_10026900	PocGH01_10_v2	681189	682472	POWCR01_000095500	FLRJ01000294	66067	67631
OG6_215326	PocGH01_10027000	PocGH01_10_v2	683177	684641	POWCR01_000095600	FLRJ01000294	68327	69797
OG6_532781	PocGH01_10027200	PocGH01_10_v2	687413	690367	POWCR01_000095900	FLRJ01000294	72614	75538
OG6_532639	PocGH01_10027300	PocGH01_10_v2	691238	693235	POWCR01_000096000	FLRJ01000294	76400	78886
OG6_104969	PocGH01_10027500	PocGH01_10_v2	699781	701711	POWCR01_000096100	FLRJ01000294	81594	87290
OG6_533577	PocGH01_10027600	PocGH01_10_v2	701708	702678	POWCR01_000096200	FLRJ01000294	87309	88294
OG6_116863	PocGH01_10027700	PocGH01_10_v2	704052	704603	POWCR01_000096300	FLRJ01000294	89628	90251
OG6_104135	PocGH01_10027900	PocGH01_10_v2	710856	713438	POWCR01_000015100	FLRJ01000007	2133	4675
OG6_102816	PocGH01_10028000	PocGH01_10_v2	713893	714758	POWCR01_000015000	FLRJ01000007	728	1680
OG6_107525	PocGH01_10028200	PocGH01_10_v2	718696	719430	POWCR01_000091400	FLRJ01000273	29672	30406
OG6_532434	PocGH01_10028300	PocGH01_10_v2	720046	727789	POWCR01_000091300	FLRJ01000273	21097	28884
OG6_122905	PocGH01_10028400	PocGH01_10_v2	729420	730508	POWCR01_000091200	FLRJ01000273	18277	19439
OG6_106238	PocGH01_10028600	PocGH01_10_v2	732757	733509	POWCR01_000091000	FLRJ01000273	15128	15880
OG6_207076	PocGH01_10028700	PocGH01_10_v2	734378	738064	POWCR01_000090900	FLRJ01000273	10509	14198
OG6_101123	PocGH01_10028900	PocGH01_10_v2	741174	742965	POWCR01_000090700	FLRJ01000273	5670	7502
OG6_533228	PocGH01_10029000	PocGH01_10_v2	748200	751032	POWCR01_000136800	FLRJ01000444	18230	21061
OG6r20_100580	PocGH01_10029100	PocGH01_10_v2	751029	754306	POWCR01_000136700	FLRJ01000444	15177	17572
OG6_532841	PocGH01_10029200	PocGH01_10_v2	755507	756253	POWCR01_000136500	FLRJ01000444	13193	13939
OG6_103797	PocGH01_10029300	PocGH01_10_v2	758415	759197	POWCR01_000136400	FLRJ01000444	10207	10989
OG6_101596	PocGH01_10029400	PocGH01_10_v2	760622	762514	POWCR01_000136300	FLRJ01000444	6837	8729
OG6_179329	PocGH01_10029500	PocGH01_10_v2	763111	763723	POWCR01_000136200	FLRJ01000444	5515	6150
OG6_100830	PocGH01_10029800	PocGH01_10_v2	769924	771877	POWCR01_000135700	FLRJ01000442	1029	2983
OG6_103892	PocGH01_10029900	PocGH01_10_v2	772495	773528	POWCR01_000135800	FLRJ01000442	3618	4653
OG6r20_105716	PocGH01_10030000	PocGH01_10_v2	775236	775799	POWCR01_000135900	FLRJ01000442	6086	7029
OG6_533345	PocGH01_10030100	PocGH01_10_v2	776250	806427	POWCR01_000159600	FLRJ01000531	26	16579
OG6_532503	PocGH01_10030300	PocGH01_10_v2	816316	820407	POWCR01_000106600	FLRJ01000336	20379	24471
OG6_100468	PocGH01_10030400	PocGH01_10_v2	821205	824350	POWCR01_000106500	FLRJ01000336	16483	19748
OG6_533705	PocGH01_10030500	PocGH01_10_v2	826171	826741	POWCR01_000106400	FLRJ01000336	14091	14655
OG6_101832	PocGH01_10030600	PocGH01_10_v2	827987	828502	POWCR01_000106300	FLRJ01000336	12401	12916
OG6_106030	PocGH01_10030800	PocGH01_10_v2	831909	835362	POWCR01_000106200	FLRJ01000336	5482	8932
OG6_533037	PocGH01_10030900	PocGH01_10_v2	835979	837049	POWCR01_000106100	FLRJ01000336	3801	4868
OG6_101409	PocGH01_10031000	PocGH01_10_v2	849601	852285	POWCR01_000172500	FLRJ01000595	2919	5603
OG6_103161	PocGH01_10031100	PocGH01_10_v2	852817	854139	POWCR01_000172400	FLRJ01000595	1047	2369
OG6_130938	PocGH01_10031200	PocGH01_10_v2	856270	857299	POWCR01_000184300	FLRJ01000639	1058	2080
OG6_102016	PocGH01_10031300	PocGH01_10_v2	858631	861372	POWCR01_000184400	FLRJ01000639	3480	6101
OG6_120995	PocGH01_10031400	PocGH01_10_v2	868003	873771	POWCR01_000122000	FLRJ01000398	497	6316
OG6_156409	PocGH01_10031600	PocGH01_10_v2	878579	879691	POWCR01_000122200	FLRJ01000398	11515	12624
OG6_156408	PocGH01_10032000	PocGH01_10_v2	892002	893084	POWCR01_000233400	FLRJ01000754	317	1399
OG6_101773	PocGH01_10032100	PocGH01_10_v2	895784	904176	POWCR01_000233500	FLRJ01000754	4207	12643
OG6_533094	PocGH01_10032200	PocGH01_10_v2	905336	905967	POWCR01_000233600	FLRJ01000754	13955	14590
OG6_101113	PocGH01_10032400	PocGH01_10_v2	909298	913702	POWCR01_000233800	FLRJ01000754	17756	22117
OG6_101315	PocGH01_10032500	PocGH01_10_v2	916795	918246	POWCR01_000233900	FLRJ01000754	25338	26809
OG6_101436	PocGH01_10032700	PocGH01_10_v2	930977	931804	POWCR01_000234100	FLRJ01000754	39649	40476
OG6_102375	PocGH01_10032800	PocGH01_10_v2	933128	937723	POWCR01_000234200	FLRJ01000754	41581	46477
OG6_112953	PocGH01_10032900	PocGH01_10_v2	939620	940567	POWCR01_000234300	FLRJ01000754	48984	49952
OG6_129442	PocGH01_10033000	PocGH01_10_v2	941755	949071	POWCR01_000234400	FLRJ01000754	51180	58175
OG6_102689	PocGH01_10033100	PocGH01_10_v2	949400	950997	POWCR01_000234500	FLRJ01000754	58673	60446
OG6_124161	PocGH01_10033400	PocGH01_10_v2	959893	964803	POWCR01_000168700	FLRJ01000571	121	5115
OG6_533327	PocGH01_10033600	PocGH01_10_v2	968703	969562	POWCR01_000168900	FLRJ01000571	9041	9992
OG6_129543	PocGH01_10033700	PocGH01_10_v2	970529	974182	POWCR01_000169000	FLRJ01000571	10984	14577
OG6_101880	PocGH01_10033800	PocGH01_10_v2	979913	981484	POWCR01_000232900	FLRJ01000746	2699	4270
OG6_102178	PocGH01_10033900	PocGH01_10_v2	981832	983865	POWCR01_000233000	FLRJ01000746	5650	7749
OG6_121085	PocGH01_10034000	PocGH01_10_v2	989716	991563	POWCR01_000160200	FLRJ01000534	2276	4123
OG6_145681	PocGH01_10034100	PocGH01_10_v2	993303	993761	POWCR01_000160300	FLRJ01000534	5967	6425
OG6_533144	PocGH01_10034200	PocGH01_10_v2	995565	998858	POWCR01_000160400	FLRJ01000534	8280	11624
OG6_532299	PocGH01_10034300	PocGH01_10_v2	1001358	1003139	POWCR01_000160500	FLRJ01000534	14402	16432
OG6_100849	PocGH01_10034400	PocGH01_10_v2	1005362	1006597	POWCR01_000072200	FLRJ01000199	40435	41670
OG6_160726	PocGH01_10034500	PocGH01_10_v2	1007870	1008544	POWCR01_000072100	FLRJ01000199	38412	39109
OG6_126349	PocGH01_10034600	PocGH01_10_v2	1010362	1012068	POWCR01_000072000	FLRJ01000199	34690	36399
OG6_102686	PocGH01_10034700	PocGH01_10_v2	1012604	1015728	POWCR01_000071900	FLRJ01000199	30353	33322
OG6_103672	PocGH01_10034900	PocGH01_10_v2	1020328	1021607	POWCR01_000071700	FLRJ01000199	24559	25833
OG6_533397	PocGH01_10035100	PocGH01_10_v2	1034793	1036284	POWCR01_000071500	FLRJ01000199	9516	11119
OG6_100597	PocGH01_10035300	PocGH01_10_v2	1038093	1038845	POWCR01_000071300	FLRJ01000199	6852	7613
OG6_101340	PocGH01_10035400	PocGH01_10_v2	1039955	1040831	POWCR01_000071200	FLRJ01000199	4789	5644
OG6_533500	PocGH01_10035500	PocGH01_10_v2	1041163	1042265	POWCR01_000071100	FLRJ01000199	3262	4400
OG6_189397	PocGH01_10035800	PocGH01_10_v2	1049556	1051538	POWCR01_000060200	FLRJ01000163	41220	43148
OG6_126422	PocGH01_10035900	PocGH01_10_v2	1053515	1054363	POWCR01_000060100	FLRJ01000163	38282	39133
OG6_100652	PocGH01_10036000	PocGH01_10_v2	1056997	1060902	POWCR01_000060000	FLRJ01000163	31565	35548
OG6_146133	PocGH01_10036100	PocGH01_10_v2	1062473	1064575	POWCR01_000059900	FLRJ01000163	28019	30130
OG6_100998	PocGH01_10036200	PocGH01_10_v2	1065278	1066852	POWCR01_000059800	FLRJ01000163	25693	27294
OG6_533676	PocGH01_10036300	PocGH01_10_v2	1068469	1070244	POWCR01_000059700	FLRJ01000163	22022	23800
OG6_532844	PocGH01_10036400	PocGH01_10_v2	1071935	1078796	POWCR01_000059600	FLRJ01000163	13289	20302
OG6_103330	PocGH01_10036600	PocGH01_10_v2	1090348	1092221	POWCR01_000059400	FLRJ01000163	595	2466
OG6_101601	PocGH01_10036900	PocGH01_10_v2	1115404	1116519	POWCR01_000123100	FLRJ01000400	22627	23742
OG6_146132	PocGH01_10037000	PocGH01_10_v2	1117705	1119559	POWCR01_000054400	FLRJ01000143	4084	5982
OG6_102022	PocGH01_10037100	PocGH01_10_v2	1120440	1122590	POWCR01_000054300	FLRJ01000143	1078	3225
OG6_533053	PocGH01_10037200	PocGH01_10_v2	1124847	1126021	POWCR01_000025500	FLRJ01000039	56991	58192
OG6_109520	PocGH01_10037300	PocGH01_10_v2	1126111	1128172	POWCR01_000025400	FLRJ01000039	54705	56906
OG6_102690	PocGH01_10037400	PocGH01_10_v2	1130240	1131562	POWCR01_000025300	FLRJ01000039	51394	52704
OG6_100379	PocGH01_10037500	PocGH01_10_v2	1132343	1138537	POWCR01_000025200	FLRJ01000039	44403	50612
OG6_160183	PocGH01_10037600	PocGH01_10_v2	1140249	1142064	POWCR01_000025100	FLRJ01000039	40780	42531
OG6_100706	PocGH01_10037700	PocGH01_10_v2	1143557	1144813	POWCR01_000025000	FLRJ01000039	38017	39250
OG6_105053	PocGH01_10037800	PocGH01_10_v2	1145870	1150005	POWCR01_000024900	FLRJ01000039	32729	36933
OG6_102836	PocGH01_10037900	PocGH01_10_v2	1152420	1155056	POWCR01_000024800	FLRJ01000039	27635	30277
OG6_532766	PocGH01_10039300	PocGH01_10_v2	1216813	1219440	POWCR01_000214300	FLRJ01000704	23608	26232
OG6_106628	PocGH01_10039400	PocGH01_10_v2	1221689	1223206	POWCR01_000214400	FLRJ01000704	28544	30061
OG6_105372	PocGH01_10039500	PocGH01_10_v2	1223827	1225303	POWCR01_000214500	FLRJ01000704	30681	32145
OG6_103836	PocGH01_10039600	PocGH01_10_v2	1226463	1227125	POWCR01_000214600	FLRJ01000704	33313	33836
OG6_104505	PocGH01_10039700	PocGH01_10_v2	1227767	1228213	POWCR01_000214700	FLRJ01000704	34476	34925
OG6_130911	PocGH01_10039800	PocGH01_10_v2	1229292	1230605	POWCR01_000214800	FLRJ01000704	36016	37306
OG6_532906	PocGH01_10039900	PocGH01_10_v2	1231384	1234881	POWCR01_000214900	FLRJ01000704	38167	41680
OG6_533576	PocGH01_10040000	PocGH01_10_v2	1235033	1236565	POWCR01_000215000	FLRJ01000704	41838	43367
OG6_177951	PocGH01_10040100	PocGH01_10_v2	1239443	1240888	POWCR01_000215100	FLRJ01000704	46261	47706
OG6_100380	PocGH01_10040300	PocGH01_10_v2	1245580	1247198	POWCR01_000215300	FLRJ01000704	52455	54069
OG6_104160	PocGH01_10040400	PocGH01_10_v2	1248885	1250006	POWCR01_000215400	FLRJ01000704	55763	56887
